brand,title,price,mrp,discount_pct,rating,review_count,product_url,asin
Safari,"Safari Pentagon Pro 8 Wheels Checkin Trolley Bag, Hard Case Polypropylene 360º Wheeling Luggage for Men & Women, Suitcase Bag for Travel, Cyan, 65 cm, Medium Size",2499.0,,,4.2,,https://aax-eu-zaz.amazon.in/x/c/JOUCfeYuNeNkjYCndNrSgbcAAAGdJ8ju0woAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCpcvB5/clv1c_ek-ABAfWLUbbTf1Sd_81yvLIWY1iCoBZDNFWiaOsngldsmBQD1TRHGqbbyAiEFVpE9gZcG4nzOnltTy_7r-j_j-aYblGNr8X32xpzewZJ8cHj9BLJr3T_4AgiHt1szKRlBrCYgiv3p0tZfUIWUNiZdIl8amdstXrivxwzZOuw5ILufqcGM2fBs_RdwPj9woA64VKa7HA_69q1c6t52iBVyufHGt8ECu_BAbOmjXBY9GesHL0mOOg_X-xc44VX5wSI2BUQE7XbuyUVdIuwcvcan56TWdyFOeKubtCKjD1PE4Eoqfquw7NcAE0VBjJsGCi4tQ-TTV30y_6XVIQ04FwEUPCLeDW7p1nZBStEJNJ3G3mPe-C3jAYkvmLi_HouKaKr25gfKTAZU_xYi-RyN_oZvfbhrD9q_y6JTmivHKH2zpqS-HQWqXqOrtlkaZ2FoyDovHaCfwzp29EmRavX-417UHW1ljFu6mIFbvGIHuFE6OhFmgDNwOLlDk2zycek95WSx5ptzKJtaiZ9ofKMteE0LsqQouwQHW1hUhYypU2P0CiPbqnpkKkUDyoghDCJvlw-Ym0bWTUc8ei7tabYY1qVcVa1pEAKHVtjOWQ_6tlkrnzQlaOzvc9iAbtQLx3k4L3gFoUIbNC2LMLsF0gxRohoP92OPEHVC9BTz1NbYjZJL0xVBMcEUPqjo3wlaJ0gHt2T1ybVrsxYbpdrxawp4RwbRbAURuRk-e0zR9119P-8nZGcJInC8To2l4A1uZik7XCjf4-icoeiAXGw4lJcDNOMKTSXaaMchhrxmkwFRjzUvI0_fzd4-eWgWvSDPehWcu2nFri9A8GY2-4EC58SD7E9F2qRCymYrqJc7bPucsQtPky5QC9TwfsN-9s6mNIbo-iYFRsDS8d42_MIgJzN5ggyDoqSjuLgVT4BxRyjdulrvvguPqG9dHi9eAZf8R5hKc4zOpGPNPdKTC1iq2udmEfuwpv0mgLTh7ps1NZDnuFMu145VMxXa8dpZQAYA4jTPKI54ZKA3sA0FPwpkar6-AbMSKbcwdDSFwn7SE0vohp9QfRa7SSw1DBVrZpVDddZKfICbHn_Ihc6_IS7w9bp7ErfNusJkCvJ2YtyWYjm2dSISr4G8XBdC_AcjEc-LMI1b1nyqxmQFG-WyqcbM9AEwyuG-ytDUwQqDNkmsjSXtAdOrgVYXqZA_4J2KPgIi5v1zJ2MN9iJ5Q5IMwU39xBnJ3_GlZ_xzG4V4C5SOokAcyBx1haQgIsa_jZ1EgjfWSN14dNDYEyHEv_L_ZyTjRDVKwvjF38i03Y9EN5c2JToHc9vvASZbOmGEXQCWZNu5GuJwuA77AsJCGU1Y9VZUiYiDXG--H0XLI9r85o-s-2-kzyOU9L6JL914EvSPXAIY0JboZxfkOPqHzwgY9Rot0CK_-KanbyudwbGV4ai4Xl4_8SE_DEwJ2L8FPDBnx4qRtE-lue0UIx33nxxAJynZ3k_5S7c5lcMZQ6NMXX8D2WM56-FPZhQrL63tS9a0_rY3P-WnHmWolx5K2cbTAdORRVxFNnTenxiEkcn0g2NssRAXCN9uZ6q97H7ANUyBQ5AiR60gXOaiNOoLU5UTbnPptg4BDTg8UY9pdzPZ4-YNAiYtYoDA-xyDh-rq5ehsRDLtJZ0OxWXB_cXRnadm7Tk_O7B0R6PY1gFw/https://www.amazon.in/gp/aw/d/B097BGX7TV/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=45753f629ca831c13ff6a608a6fbf480&hsa_cr_id=0&qid=1774488972&sr=1-2-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=8cuWvqLTkP&ref_=sbx_s_sparkle_sbtcd_asin_1_bkgd&pd_rd_w=VPxz1&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=AKE78XQ1P1TCXRNH76EP&pd_rd_wg=7P8zB&pd_rd_r=1aafbedf-4ced-4f33-8909-9f00b39c8866,B097BGX7TV
Safari,"Safari Cabin Thorium Neo 8 Wheels Set of 2 (+ Medium) Trolley Bags, Hard Case Polycarbonate, 360º Wheeling Luggage for Men & Women, Travel Bag Suitcase for Travel, Trolley Bags for Travel, Dusk Green",4599.0,,,4.0,,https://aax-eu-zaz.amazon.in/x/c/JOUCfeYuNeNkjYCndNrSgbcAAAGdJ8ju0woAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCpcvB5/clv1c_ek-ABAfWLUbbTf1Sd_81yvLIWY1iCoBZDNFWiaOsngldsmBQD1TRHGqbbyAiEFVpE9gZcG4nzOnltTy_7r-j_j-aYblGNr8X32xpzewZJ8cHj9BLJr3T_4AgiHt1szKRlBrCYgiv3p0tZfUIWUNiZdIl8amdstXrivxwzZOuw5ILufqcGM2fBs_RdwPj9woA64VKa7HA_69q1c6t52iBVyufHGt8ECu_BAbOmjXBY9GesHL0mOOg_X-xc44VX5wSI2BUQE7XbuyUVdIuwcvcan56TWdyFOeKubtCKjD1PE4Eoqfquw7NcAE0VBjJsGCi4tQ-TTV30y_6XVIQ04FwEUPCLeDW7p1nZBStEJNJ3G3mPe-C3jAYkvmLi_HouKaKr25gfKTAZU_xYi-RyN_oZvfbhrD9q_y6JTmivHKH2zpqS-HQWqXqOrtlkaZ2FoyDovHaCfwzp29EmRavX-417UHW1ljFu6mIFbvGIHuFE6OhFmgDNwOLlDk2zycek95WSx5ptzKJtaiZ9ofKMteE0LsqQouwQHW1hUhYypU2P0CiPbqnpkKkUDyoghDCJvlw-Ym0bWTUc8ei7tabYY1qVcVa1pEAKHVtjOWQ_6tlkrnzQlaOzvc9iAbtQLx3k4L3gFoUIbNC2LMLsF0gxRohoP92OPEHVC9BTz1NbYjZJL0xVBMcEUPqjo3wlaJ0gHt2T1ybVrsxYbpdrxawp4RwbRbAURuRk-e0zR9119P-8nZGcJInC8To2l4A1uZik7XCjf4-icoeiAXGw4lJcDNOMKTSXaaMchhrxmkwFRjzUvI0_fzd4-eWgWvSDPehWcu2nFri9A8GY2-4EC58SD7E9F2qRCymYrqJc7bPucsQtPky5QC9TwfsN-9s6mNIbo-iYFRsDS8d42_MIgJzN5ggyDoqSjuLgVT4BxRyjdulrvvguPqG9dHi9eAZf8R5hKc4zOpGPNPdKTC1iq2udmEfuwpv0mgLTh7ps1NZDnuFMu145VMxXa8dpZQAYA4jTPKI54ZKA3sA0FPwpkar6-AbMSKbcwdDSFwn7SE0vohp9QfRa7SSw1DBVrZpVDddZKfICbHn_Ihc6_IS7w9bp7ErfNusJkCvJ2YtyWYjm2dSISr4G8XBdC_AcjEc-LMI1b1nyqxmQFG-WyqcbM9AEwyuG-ytDUwQqDNkmsjSXtAdOrgVYXqZA_4J2KPgIi5v1zJ2MN9iJ5Q5IMwU39xBnJ3_GlZ_xzG4V4C5SOokAcyBx1haQgIsa_jZ1EgjfWSN14dNDYEyHEv_L_ZyTjRDVKwvjF38i03Y9EN5c2JToHc9vvASZbOmGEXQCWZNu5GuJwuA77AsJCGU1Y9VZUiYiDXG--H0XLI9r85o-s-2-kzyOU9L6JL914EvSPXAIY0JboZxfkOPqHzwgY9Rot0CK_-KanbyudwbGV4ai4Xl4_8SE_DEwJ2L8FPDBnx4qRtE-lue0UIx33nxxAJynZ3k_5S7c5lcMZQ6NMXX8D2WM56-FPZhQrL63tS9a0_rY3P-WnHmWolx5K2cbTAdORRVxFNnTenxiEkcn0g2NssRAXCN9uZ6q97H7ANUyBQ5AiR60gXOaiNOoLU5UTbnPptg4BDTg8UY9pdzPZ4-YNAiYtYoDA-xyDh-rq5ehsRDLtJZ0OxWXB_cXRnadm7Tk_O7B0R6PY1gFw/https://www.amazon.in/gp/aw/d/B097BHNY7M/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=45753f629ca831c13ff6a608a6fbf480&hsa_cr_id=0&qid=1774488972&sr=1-3-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=8cuWvqLTkP&ref_=sbx_s_sparkle_sbtcd_asin_2_bkgd&pd_rd_w=VPxz1&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=AKE78XQ1P1TCXRNH76EP&pd_rd_wg=7P8zB&pd_rd_r=1aafbedf-4ced-4f33-8909-9f00b39c8866,B097BHNY7M
Safari,kaido,5299.0,,2.0,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzIxNjE5MDA5NDI2NDcxOjE3NzQ0ODg5NzI6c3BfYXRmOjMwMDk1NzU2MzA1ODAzMjo6MDo6&url=%2Fkaido-Kyoto-Large-Rose-Gold%2Fdp%2FB0GKV4B8S2%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.Z7Vd7Wn4JoQX20V-17jEX-XcNAWbUOFO-mMQK8oeYtwiycIjwe2tcvuJC_sxPPS0alTcwyQWHadJcDw9WpbAAFa6kc8b_27WmrS-P7R47uXYBmIwltq7dzQbH-E0QCbmmDvuj7XYBspsAlB-dQdM6NzRSyINXCsccy2ZhoZG6k2rZJcz7K507ebu7T5P1dqE9c4sFjYafiu-crLrbe4knPmmRQbl8XP5Mrptivu0uByjVRIGPsQ-a8EAr5nLJigzzcOCZF7IqG9UAOBbtD0NAWIdhXyYu2mRX8KRf8wfnJE.zjUaDvqadoThjJ9ZnM7adTxeLeycGbrEn1qQDyG0RmU%26dib_tag%3Dse%26keywords%3DSafari%2Bluggage%26qid%3D1774488972%26sr%3D8-1-spons%26aref%3D385wwYTi1v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=385wwYTi1v&sp_cr=ZAZ,B0GKV4B8S2
Safari,Safari,1859.0,8999.0,79.0,4.2,33,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzIxNjE5MDA5NDI2NDcxOjE3NzQ0ODg5NzI6c3BfYXRmOjMwMDYyMDg3MzA2MDAzMjo6MDo6&url=%2FSafari-Pentagon-Polypropylene-Wheeling-Suitcase%2Fdp%2FB097BG27MD%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.Z7Vd7Wn4JoQX20V-17jEX-XcNAWbUOFO-mMQK8oeYtwiycIjwe2tcvuJC_sxPPS0alTcwyQWHadJcDw9WpbAAFa6kc8b_27WmrS-P7R47uXYBmIwltq7dzQbH-E0QCbmmDvuj7XYBspsAlB-dQdM6NzRSyINXCsccy2ZhoZG6k2rZJcz7K507ebu7T5P1dqE9c4sFjYafiu-crLrbe4knPmmRQbl8XP5Mrptivu0uByjVRIGPsQ-a8EAr5nLJigzzcOCZF7IqG9UAOBbtD0NAWIdhXyYu2mRX8KRf8wfnJE.zjUaDvqadoThjJ9ZnM7adTxeLeycGbrEn1qQDyG0RmU%26dib_tag%3Dse%26keywords%3DSafari%2Bluggage%26qid%3D1774488972%26sr%3D8-2-spons%26aref%3Dftyl9PtuKX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=ftyl9PtuKX&sp_cr=ZAZ,B097BG27MD
Safari,Safari,3499.0,15998.0,78.0,4.1,5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzIxNjE5MDA5NDI2NDcxOjE3NzQ0ODg5NzI6c3BfYXRmOjMwMDczNDMwNzAyMzUzMjo6MDo6&url=%2FSafari-Trolley-Polypropylene-Wheeling-Suitcase%2Fdp%2FB0FLYJD912%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.Z7Vd7Wn4JoQX20V-17jEX-XcNAWbUOFO-mMQK8oeYtwiycIjwe2tcvuJC_sxPPS0alTcwyQWHadJcDw9WpbAAFa6kc8b_27WmrS-P7R47uXYBmIwltq7dzQbH-E0QCbmmDvuj7XYBspsAlB-dQdM6NzRSyINXCsccy2ZhoZG6k2rZJcz7K507ebu7T5P1dqE9c4sFjYafiu-crLrbe4knPmmRQbl8XP5Mrptivu0uByjVRIGPsQ-a8EAr5nLJigzzcOCZF7IqG9UAOBbtD0NAWIdhXyYu2mRX8KRf8wfnJE.zjUaDvqadoThjJ9ZnM7adTxeLeycGbrEn1qQDyG0RmU%26dib_tag%3Dse%26keywords%3DSafari%2Bluggage%26qid%3D1774488972%26sr%3D8-3-spons%26aref%3DFioBN7ZrOd%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=FioBN7ZrOd&sp_cr=ZAZ,B0FLYJD912
Safari,Safari,7499.0,29100.0,74.0,4.0,27,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzIxNjE5MDA5NDI2NDcxOjE3NzQ0ODg5NzI6c3BfYXRmOjMwMDc1MTYzMjkxNjgzMjo6MDo6&url=%2FSafari-Polycarbonate-Hardside-Suitcase-CODE-PLUS-73-Purple-4WH%2Fdp%2FB00SWV4NCU%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.Z7Vd7Wn4JoQX20V-17jEX-XcNAWbUOFO-mMQK8oeYtwiycIjwe2tcvuJC_sxPPS0alTcwyQWHadJcDw9WpbAAFa6kc8b_27WmrS-P7R47uXYBmIwltq7dzQbH-E0QCbmmDvuj7XYBspsAlB-dQdM6NzRSyINXCsccy2ZhoZG6k2rZJcz7K507ebu7T5P1dqE9c4sFjYafiu-crLrbe4knPmmRQbl8XP5Mrptivu0uByjVRIGPsQ-a8EAr5nLJigzzcOCZF7IqG9UAOBbtD0NAWIdhXyYu2mRX8KRf8wfnJE.zjUaDvqadoThjJ9ZnM7adTxeLeycGbrEn1qQDyG0RmU%26dib_tag%3Dse%26keywords%3DSafari%2Bluggage%26qid%3D1774488972%26sr%3D8-4-spons%26aref%3DvrDAWdMOB0%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=vrDAWdMOB0&sp_cr=ZAZ,B00SWV4NCU
Safari,Safari,1499.0,6999.0,79.0,4.1,5,https://www.amazon.in/Safari-Trolley-Polypropylene-Wheeling-Suitcase/dp/B0FLYJQLQQ/ref=sr_1_5?dib=eyJ2IjoiMSJ9.Z7Vd7Wn4JoQX20V-17jEX-XcNAWbUOFO-mMQK8oeYtwiycIjwe2tcvuJC_sxPPS0alTcwyQWHadJcDw9WpbAAFa6kc8b_27WmrS-P7R47uXYBmIwltq7dzQbH-E0QCbmmDvuj7XYBspsAlB-dQdM6NzRSyINXCsccy2ZhoZG6k2rZJcz7K507ebu7T5P1dqE9c4sFjYafiu-crLrbe4knPmmRQbl8XP5Mrptivu0uByjVRIGPsQ-a8EAr5nLJigzzcOCZF7IqG9UAOBbtD0NAWIdhXyYu2mRX8KRf8wfnJE.zjUaDvqadoThjJ9ZnM7adTxeLeycGbrEn1qQDyG0RmU&dib_tag=se&keywords=Safari+luggage&qid=1774488972&sr=8-5,B0FLYJQLQQ
Safari,Safari,4999.0,27997.0,82.0,4.1,5,https://www.amazon.in/Safari-Trolley-Polypropylene-Wheeling-Suitcase/dp/B0F67KYF8J/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Z7Vd7Wn4JoQX20V-17jEX-XcNAWbUOFO-mMQK8oeYtwiycIjwe2tcvuJC_sxPPS0alTcwyQWHadJcDw9WpbAAFa6kc8b_27WmrS-P7R47uXYBmIwltq7dzQbH-E0QCbmmDvuj7XYBspsAlB-dQdM6NzRSyINXCsccy2ZhoZG6k2rZJcz7K507ebu7T5P1dqE9c4sFjYafiu-crLrbe4knPmmRQbl8XP5Mrptivu0uByjVRIGPsQ-a8EAr5nLJigzzcOCZF7IqG9UAOBbtD0NAWIdhXyYu2mRX8KRf8wfnJE.zjUaDvqadoThjJ9ZnM7adTxeLeycGbrEn1qQDyG0RmU&dib_tag=se&keywords=Safari+luggage&qid=1774488972&sr=8-6,B0F67KYF8J
Safari,Safari,1999.0,8999.0,78.0,4.1,5,https://www.amazon.in/Safari-Polypropylene-Wheeling-Suitcase-Flintstone/dp/B0FLYJ6H77/ref=sr_1_7?dib=eyJ2IjoiMSJ9.Z7Vd7Wn4JoQX20V-17jEX-XcNAWbUOFO-mMQK8oeYtwiycIjwe2tcvuJC_sxPPS0alTcwyQWHadJcDw9WpbAAFa6kc8b_27WmrS-P7R47uXYBmIwltq7dzQbH-E0QCbmmDvuj7XYBspsAlB-dQdM6NzRSyINXCsccy2ZhoZG6k2rZJcz7K507ebu7T5P1dqE9c4sFjYafiu-crLrbe4knPmmRQbl8XP5Mrptivu0uByjVRIGPsQ-a8EAr5nLJigzzcOCZF7IqG9UAOBbtD0NAWIdhXyYu2mRX8KRf8wfnJE.zjUaDvqadoThjJ9ZnM7adTxeLeycGbrEn1qQDyG0RmU&dib_tag=se&keywords=Safari+luggage&qid=1774488972&sr=8-7,B0FLYJ6H77
Skybags,-72%,1919.0,,,4.2,,https://aax-eu-zaz.amazon.in/x/c/JBJXJfy0i7CHqGlgWTmVbAUAAAGdJ8r3YQoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICCaigc5/clv1c_ek-wBPf3Vcba3jI2mAX3I_BwCrM5kGj0MPSX7we1NaF-228O8FzApv6G-y-UY8bFT9c_t4GuRbzUCEwhp0LGeOgQK5CM-09zPXTpiu2A0K4mCIlySwpPjAPuphF0J3skTY6IBoY5ln9l7rXvRhEkWPKQqH2ek2X6EsUyyyaW4CZOWO4cDdrIYgsKYyxHEW5JAH8z5fIHv4RP0PHLqkJQwkbSTzsvVB6i7Pv0zD7uMOk67YTiTjTqp5HHZvPfjluHywojHqDqm8EyVYLjZeB2ItJBIHvJZVFpMpj_5izkOBT93fDD66S6xX-dPqhouAn86ZKUhP41NCVjM0sEOqtfSlZ5WieRBmo85pB-w3XaUFoN2fTSrorAZ0JXAlGJXPQ0R4oUHkJifnGAWy11WZ2BOl8L6jDmR8i6WlMQXI6-pMnsOKI-_1ZURw9_LwcHwYd1GqxuJTLSaTOwEOtlmNy2z7fEIOg9IYc4fSgPRGev4PSL50zoL5raSE_5aRek13U2D95dkZaoHhezN95im98mjA7dN3LUoAZdM5eZsvNsUCyxJS2bNDBmQKW0s4aRi0iWDx1wgC07Gc8i_HNehZ6m1-a3axK-wR_4xoB4uqAyhfHb-GXjaW9b66n6TiszLQcE7eBl_BfchwCnG7nAH_kRUaCyXKClkOsTSV23XX6umnJV3OTWVWkgFaIu-00-E5JYOw0-bhn-IUEDrM7BJs6Z_pX7FSg7MNg5II3MxFwh739CVl_C0duHmsaFAmwS3iTwsuqo50r2Pp7E7Pke94l5lMcPBl1-Th_5kDA4_ZoiIpmH-9R0ZD5-oVd5F3jrcUq-ad_Aajifc46vhUz-DUxXwyZznzXZHP5iTNF7w99L0rQhTN6ucml3K4ZOELGIifIIyu2jn_LDQaOFoTMRtFqbjil98s_W2ph2FW2UlXhsoO6io5IRHi7yNM1W5K-UQ53ie28Efo87bhQbY-P5INLNdLSxFe05Uwwalc27E9daX2LVbIQHYQnz0y9WLtC2uuVJmLLRi1pNht4f0SkI000ns1oo00mRdIAaLdgb-wI_0QR8vvxSJxrYpiQ6n8Mye0YnnGuMk1-MpvNecWSsOcTHFIaQ20fO5E0Xb935th7R8iOG507KYjd6g4FRibQv7LWCpdCaQH7UFLHUq4eU_e3WDbbds41VLI576qJl-XaQjccBkjj8K6ug0oYi5EZHFkPbf-qHrCHPSljS_WM7AcX8h22aQL7mxMoU81JH8CvsOoyuIPZ3RaVwe-k9octfcBirDhYZ5ZbtIcBTBFCqNa61OMkGT2EwwDWfYXBMwFzgSpWPWaqbiLaBnnB8kBwFmXTezOM8LOJtQUfTfEtG6GnOtv_JLYUHA4Wr5C08bFyo7zcC_cUeFnXLZErjyWz_Tv7mhXHDm-8Wh_974Ja9-C2kY3h4bQ_-gn12_nIHNXqfGMIk0EIc2rMq5-wxw9U30iPazpUGWtLtm70vO_Ss6S-i8p_HsZOSLOX2XZduOaksUlKuYSaQHlEf37BiV0VDRIq1wSw3zgvr9al5oAde-5nroLQH1-g6c7lwYZVPnqXCR5spI-jeQzTp3xE_-NsPQ6GTBNBiKg7x5w_lb4KhH3IqZ4WaIcB9DIqyDhhSrbHqRyiu0E8BwIh0H_K-BB1njGNqWe7diP8AyaoiQusaFaM36ztl5fLqW-s1e_73kOudKMHVXsk2Jrc/https://www.amazon.in/gp/aw/d/B0C8ZFXCB6/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=9780fd88f0cffea545589bb257c49485&hsa_cr_id=0&qid=1774489106&sr=1-1-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=le66zTwtUf&ref_=sbx_s_sparkle_sbtcd_asin_0_bkgd&pd_rd_w=Onv5y&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=AVDKSGSW34F4DFC731Q4&pd_rd_wg=bblt7&pd_rd_r=16f81a6f-9eb5-42fa-9422-539b0c173a43,B0C8ZFXCB6
Skybags,-71%,2599.0,,,4.2,,https://aax-eu-zaz.amazon.in/x/c/JBJXJfy0i7CHqGlgWTmVbAUAAAGdJ8r3YQoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICCaigc5/clv1c_ek-wBPf3Vcba3jI2mAX3I_BwCrM5kGj0MPSX7we1NaF-228O8FzApv6G-y-UY8bFT9c_t4GuRbzUCEwhp0LGeOgQK5CM-09zPXTpiu2A0K4mCIlySwpPjAPuphF0J3skTY6IBoY5ln9l7rXvRhEkWPKQqH2ek2X6EsUyyyaW4CZOWO4cDdrIYgsKYyxHEW5JAH8z5fIHv4RP0PHLqkJQwkbSTzsvVB6i7Pv0zD7uMOk67YTiTjTqp5HHZvPfjluHywojHqDqm8EyVYLjZeB2ItJBIHvJZVFpMpj_5izkOBT93fDD66S6xX-dPqhouAn86ZKUhP41NCVjM0sEOqtfSlZ5WieRBmo85pB-w3XaUFoN2fTSrorAZ0JXAlGJXPQ0R4oUHkJifnGAWy11WZ2BOl8L6jDmR8i6WlMQXI6-pMnsOKI-_1ZURw9_LwcHwYd1GqxuJTLSaTOwEOtlmNy2z7fEIOg9IYc4fSgPRGev4PSL50zoL5raSE_5aRek13U2D95dkZaoHhezN95im98mjA7dN3LUoAZdM5eZsvNsUCyxJS2bNDBmQKW0s4aRi0iWDx1wgC07Gc8i_HNehZ6m1-a3axK-wR_4xoB4uqAyhfHb-GXjaW9b66n6TiszLQcE7eBl_BfchwCnG7nAH_kRUaCyXKClkOsTSV23XX6umnJV3OTWVWkgFaIu-00-E5JYOw0-bhn-IUEDrM7BJs6Z_pX7FSg7MNg5II3MxFwh739CVl_C0duHmsaFAmwS3iTwsuqo50r2Pp7E7Pke94l5lMcPBl1-Th_5kDA4_ZoiIpmH-9R0ZD5-oVd5F3jrcUq-ad_Aajifc46vhUz-DUxXwyZznzXZHP5iTNF7w99L0rQhTN6ucml3K4ZOELGIifIIyu2jn_LDQaOFoTMRtFqbjil98s_W2ph2FW2UlXhsoO6io5IRHi7yNM1W5K-UQ53ie28Efo87bhQbY-P5INLNdLSxFe05Uwwalc27E9daX2LVbIQHYQnz0y9WLtC2uuVJmLLRi1pNht4f0SkI000ns1oo00mRdIAaLdgb-wI_0QR8vvxSJxrYpiQ6n8Mye0YnnGuMk1-MpvNecWSsOcTHFIaQ20fO5E0Xb935th7R8iOG507KYjd6g4FRibQv7LWCpdCaQH7UFLHUq4eU_e3WDbbds41VLI576qJl-XaQjccBkjj8K6ug0oYi5EZHFkPbf-qHrCHPSljS_WM7AcX8h22aQL7mxMoU81JH8CvsOoyuIPZ3RaVwe-k9octfcBirDhYZ5ZbtIcBTBFCqNa61OMkGT2EwwDWfYXBMwFzgSpWPWaqbiLaBnnB8kBwFmXTezOM8LOJtQUfTfEtG6GnOtv_JLYUHA4Wr5C08bFyo7zcC_cUeFnXLZErjyWz_Tv7mhXHDm-8Wh_974Ja9-C2kY3h4bQ_-gn12_nIHNXqfGMIk0EIc2rMq5-wxw9U30iPazpUGWtLtm70vO_Ss6S-i8p_HsZOSLOX2XZduOaksUlKuYSaQHlEf37BiV0VDRIq1wSw3zgvr9al5oAde-5nroLQH1-g6c7lwYZVPnqXCR5spI-jeQzTp3xE_-NsPQ6GTBNBiKg7x5w_lb4KhH3IqZ4WaIcB9DIqyDhhSrbHqRyiu0E8BwIh0H_K-BB1njGNqWe7diP8AyaoiQusaFaM36ztl5fLqW-s1e_73kOudKMHVXsk2Jrc/https://www.amazon.in/gp/aw/d/B0C8ZD8KNP/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=9780fd88f0cffea545589bb257c49485&hsa_cr_id=0&qid=1774489106&sr=1-2-e0fa1fdd-d857-4087-adda-5bd576b25987&aref=le66zTwtUf&ref_=sbx_s_sparkle_sbtcd_asin_1_bkgd&pd_rd_w=Onv5y&content-id=amzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05%3Aamzn1.sym.9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_p=9269eab1-ae85-443b-9ec2-b2fa4ebaad05&pf_rd_r=AVDKSGSW34F4DFC731Q4&pd_rd_wg=bblt7&pd_rd_r=16f81a6f-9eb5-42fa-9422-539b0c173a43,B0C8ZD8KNP
